panel,cell,left,right,providers,opportunities,benefit,production_cost,verification_cost,commitment_cost,appeal_cost,repair_cost,scope_cost,harm,accident_rate,breach_rate,unreliable_fraction,unreliable_multiplier,allegation_rate,externality_rate,identity_reset_rate,evidence_accuracy,false_positive_rate,repair_success,audit_rate,successes_to_trust,exclusion_length,shock_start,shock_end,shock_breach_rate,mean_delta,ci_low,ci_high,analytic_delta,monte_carlo_error,max_tape_oracle_error
scope,scope-112,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,12,0,0,0.2,5.0,0,0.2,0.0,0.95,0.01,0.8,0.1,3,3,0.4,0.6,0,1.4232000000000014,1.3786000000000014,1.4678000000000013,1.388,0.03520000000000145,1.5543122344752192e-15
scope,scope-113,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,12,0,0,0.2,5.0,0,0.2,0.0,0.95,0.01,0.8,0.1,3,3,0.4,0.6,0,0.9231999999999886,0.8785999999999886,0.9677999999999886,0.888,0.035199999999988574,1.176836406102666e-14
scope,scope-114,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,1,0,0,0.2,5.0,0,0.35,0.0,0.95,0.01,0.8,0.1,3,3,0.4,0.6,0,-1.1329499999999988,-1.1481499999999987,-1.1173999999999986,-1.1235,-0.009449999999998848,1.7763568394002505e-15
scope,scope-115,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,1,0,0,0.2,5.0,0,0.35,0.0,0.95,0.01,0.8,0.1,3,3,0.4,0.6,0,-1.6329500000000112,-1.6481500000000113,-1.6174000000000113,-1.6235,-0.009450000000011283,1.1546319456101628e-14
scope,scope-116,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,6,0,0,0.2,5.0,0,0.35,0.0,0.95,0.01,0.8,0.1,3,3,0.4,0.6,0,0.5503000000000015,0.5372000000000015,0.5643000000000014,0.5389999999999999,0.011300000000001531,1.7763568394002505e-15
scope,scope-117,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,6,0,0,0.2,5.0,0,0.35,0.0,0.95,0.01,0.8,0.1,3,3,0.4,0.6,0,0.05029999999998861,0.037199999999988666,0.06429999999998857,0.038999999999999924,0.011299999999988687,1.1511624986582092e-14
scope,scope-118,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,12,0,0,0.2,5.0,0,0.35,0.0,0.95,0.01,0.8,0.1,3,3,0.4,0.6,0,2.570200000000001,2.5250000000000012,2.6166000000000014,2.534,0.03620000000000134,1.3322676295501878e-15
scope,scope-119,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,12,0,0,0.2,5.0,0,0.35,0.0,0.95,0.01,0.8,0.1,3,3,0.4,0.6,0,2.0701999999999883,2.024999999999989,2.1165999999999885,2.034,0.036199999999988464,1.199040866595169e-14
scope,scope-120,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,1,0,0,0.2,5.0,0,0,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.2867999999999985,-0.29779999999999845,-0.27519999999999845,-0.30000000000000004,0.013200000000001544,1.5543122344752192e-15
scope,scope-121,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,1,0,0,0.2,5.0,0,0,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.7868000000000114,-0.7978000000000114,-0.7752000000000113,-0.8,0.013199999999988665,1.1435297153639112e-14
scope,scope-122,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,6,0,0,0.2,5.0,0,0,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.2867999999999985,-0.29779999999999845,-0.27519999999999845,-0.30000000000000004,0.013200000000001544,1.5543122344752192e-15
scope,scope-123,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,6,0,0,0.2,5.0,0,0,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.7868000000000114,-0.7978000000000114,-0.7752000000000113,-0.8,0.013199999999988665,1.1435297153639112e-14
scope,scope-124,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,12,0,0,0.2,5.0,0,0,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.2867999999999985,-0.29779999999999845,-0.27519999999999845,-0.30000000000000004,0.013200000000001544,1.5543122344752192e-15
scope,scope-125,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,12,0,0,0.2,5.0,0,0,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.7868000000000114,-0.7978000000000114,-0.7752000000000113,-0.8,0.013199999999988665,1.1435297153639112e-14
scope,scope-126,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,1,0,0,0.2,5.0,0,0.01,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.3035999999999987,-0.31529999999999864,-0.2921999999999987,-0.31600000000000006,0.012400000000001354,1.609823385706477e-15
scope,scope-127,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,1,0,0,0.2,5.0,0,0.01,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.8036000000000115,-0.8153000000000115,-0.7922000000000115,-0.8160000000000001,0.012399999999988531,1.1657341758564144e-14
scope,scope-128,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,6,0,0,0.2,5.0,0,0.01,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.27359999999999873,-0.2847999999999987,-0.2619999999999988,-0.28600000000000003,0.012400000000001299,1.5543122344752192e-15
scope,scope-129,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,6,0,0,0.2,5.0,0,0.01,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.7736000000000114,-0.7848000000000115,-0.7620000000000114,-0.786,0.012399999999988642,1.176836406102666e-14
scope,scope-130,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,12,0,0,0.2,5.0,0,0.01,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.23759999999999842,-0.2513999999999984,-0.2235999999999984,-0.25,0.012400000000001576,1.609823385706477e-15
scope,scope-131,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,12,0,0,0.2,5.0,0,0.01,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.7376000000000114,-0.7514000000000113,-0.7236000000000112,-0.75,0.012399999999988642,1.1324274851176597e-14
scope,scope-132,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,1,0,0,0.2,5.0,0,0.05,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.3699999999999987,-0.3811499999999987,-0.3584499999999987,-0.38,0.010000000000001286,1.4432899320127035e-15
scope,scope-133,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,1,0,0,0.2,5.0,0,0.05,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.8700000000000114,-0.8811500000000114,-0.8584500000000114,-0.88,0.009999999999988574,1.1657341758564144e-14
scope,scope-134,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,6,0,0,0.2,5.0,0,0.05,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.2159999999999987,-0.2250999999999987,-0.20659999999999865,-0.23,0.014000000000001317,1.609823385706477e-15
scope,scope-135,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,6,0,0,0.2,5.0,0,0.05,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.7160000000000115,-0.7251000000000115,-0.7066000000000113,-0.73,0.013999999999988466,1.176836406102666e-14
scope,scope-136,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,12,0,0,0.2,5.0,0,0.05,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.031199999999998694,-0.04619999999999871,-0.017999999999998684,-0.05000000000000002,0.018800000000001323,1.3253287356462806e-15
scope,scope-137,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,12,0,0,0.2,5.0,0,0.05,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.5312000000000112,-0.5462000000000111,-0.5180000000000112,-0.55,0.018799999999988826,1.1601830607332886e-14
scope,scope-138,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,1,0,0,0.2,5.0,0,0.2,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.6138999999999986,-0.6287999999999986,-0.5985499999999986,-0.62,0.006100000000001438,1.6653345369377348e-15
scope,scope-139,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,1,0,0,0.2,5.0,0,0.2,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,-1.1139000000000112,-1.1288000000000113,-1.0985500000000112,-1.12,0.006099999999988892,1.1546319456101628e-14
scope,scope-140,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,6,0,0,0.2,5.0,0,0.2,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.004399999999998627,-0.021199999999998644,0.010900000000001376,-0.020000000000000046,0.015600000000001418,1.7746221159242737e-15
scope,scope-141,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,6,0,0,0.2,5.0,0,0.2,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.5044000000000114,-0.5212000000000114,-0.48910000000001136,-0.52,0.015599999999988623,1.1712852909795402e-14
scope,scope-142,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,12,0,0,0.2,5.0,0,0.2,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,0.7270000000000014,0.6784000000000013,0.7692000000000013,0.7,0.027000000000001467,1.6653345369377348e-15
scope,scope-143,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,12,0,0,0.2,5.0,0,0.2,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,0.22699999999998868,0.17839999999998865,0.26919999999998867,0.19999999999999996,0.026999999999988727,1.1601830607332886e-14
scope,scope-144,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,1,0,0,0.2,5.0,0,0.35,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.8541999999999985,-0.8717999999999988,-0.8367999999999987,-0.86,0.005800000000001471,1.7763568394002505e-15
scope,scope-145,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,1,0,0,0.2,5.0,0,0.35,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,-1.3542000000000114,-1.3718000000000115,-1.3368000000000113,-1.3599999999999999,0.005799999999988481,1.1546319456101628e-14
scope,scope-146,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,6,0,0,0.2,5.0,0,0.35,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,0.20380000000000145,0.18560000000000149,0.21900000000000147,0.18999999999999997,0.013800000000001478,1.6237011735142914e-15
scope,scope-147,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,6,0,0,0.2,5.0,0,0.35,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.29620000000001134,-0.31440000000001134,-0.28100000000001135,-0.31,0.013799999999988655,1.1379786002407855e-14
scope,scope-148,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,12,0,0,0.2,5.0,0,0.35,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,1.4734000000000014,1.4170000000000014,1.5206000000000013,1.4499999999999997,0.02340000000000164,1.5543122344752192e-15
scope,scope-149,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,12,0,0,0.2,5.0,0,0.35,0.0,0.6,0.05,0.8,0.1,3,3,0.4,0.6,0,0.9733999999999886,0.9169999999999886,1.0205999999999886,0.9499999999999998,0.023399999999988763,1.1546319456101628e-14
scope,scope-150,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,1,0,0,0.2,5.0,0,0,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.2867999999999985,-0.29779999999999845,-0.27519999999999845,-0.30000000000000004,0.013200000000001544,1.5543122344752192e-15
scope,scope-151,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,1,0,0,0.2,5.0,0,0,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.7868000000000114,-0.7978000000000114,-0.7752000000000113,-0.8,0.013199999999988665,1.1435297153639112e-14
scope,scope-152,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,6,0,0,0.2,5.0,0,0,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.2867999999999985,-0.29779999999999845,-0.27519999999999845,-0.30000000000000004,0.013200000000001544,1.5543122344752192e-15
scope,scope-153,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,6,0,0,0.2,5.0,0,0,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.7868000000000114,-0.7978000000000114,-0.7752000000000113,-0.8,0.013199999999988665,1.1435297153639112e-14
scope,scope-154,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,12,0,0,0.2,5.0,0,0,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.2867999999999985,-0.29779999999999845,-0.27519999999999845,-0.30000000000000004,0.013200000000001544,1.5543122344752192e-15
scope,scope-155,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,12,0,0,0.2,5.0,0,0,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.7868000000000114,-0.7978000000000114,-0.7752000000000113,-0.8,0.013199999999988665,1.1435297153639112e-14
scope,scope-156,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,1,0,0,0.2,5.0,0,0.01,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.31634999999999863,-0.32839999999999864,-0.3037999999999986,-0.3265,0.01015000000000138,1.6653345369377348e-15
scope,scope-157,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,1,0,0,0.2,5.0,0,0.01,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.8163500000000115,-0.8284000000000115,-0.8038000000000114,-0.8265,0.010149999999988557,1.1657341758564144e-14
scope,scope-158,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,6,0,0,0.2,5.0,0,0.01,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.26509999999999867,-0.2761999999999986,-0.25379999999999864,-0.279,0.013900000000001356,1.582067810090848e-15
scope,scope-159,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,6,0,0,0.2,5.0,0,0.01,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.7651000000000114,-0.7762000000000114,-0.7538000000000115,-0.779,0.013899999999988588,1.176836406102666e-14
scope,scope-160,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,12,0,0,0.2,5.0,0,0.01,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.2035999999999984,-0.21819999999999845,-0.1891999999999984,-0.22200000000000003,0.018400000000001637,1.6375789613221059e-15
scope,scope-161,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,12,0,0,0.2,5.0,0,0.01,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.7036000000000113,-0.7182000000000113,-0.6892000000000114,-0.722,0.018399999999988648,1.1324274851176597e-14
scope,scope-162,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,1,0,0,0.2,5.0,0,0.05,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.4232499999999987,-0.4356999999999987,-0.41024999999999856,-0.4325,0.009250000000001313,1.609823385706477e-15
scope,scope-163,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,1,0,0,0.2,5.0,0,0.05,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.9232500000000116,-0.9357000000000115,-0.9102500000000114,-0.9325,0.009249999999988434,1.1657341758564144e-14
scope,scope-164,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,6,0,0,0.2,5.0,0,0.05,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.18049999999999872,-0.1895999999999986,-0.17159999999999878,-0.195,0.01450000000000129,1.6375789613221059e-15
scope,scope-165,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,6,0,0,0.2,5.0,0,0.05,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.6805000000000115,-0.6896000000000114,-0.6716000000000115,-0.695,0.014499999999988411,1.176836406102666e-14
scope,scope-166,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,12,0,0,0.2,5.0,0,0.05,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,0.11080000000000141,0.09620000000000142,0.12620000000000137,0.09,0.020800000000001415,1.4710455076283324e-15
scope,scope-167,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,12,0,0,0.2,5.0,0,0.05,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.3892000000000114,-0.4038000000000115,-0.3738000000000114,-0.41,0.02079999999998855,1.1546319456101628e-14
scope,scope-168,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,1,0,0,0.2,5.0,0,0.2,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.8297499999999985,-0.8422999999999986,-0.8170499999999986,-0.8300000000000001,0.0002500000000015268,1.6653345369377348e-15
scope,scope-169,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,1,0,0,0.2,5.0,0,0.2,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,-1.3297500000000113,-1.3423000000000114,-1.3170500000000114,-1.33,0.0002499999999887592,1.176836406102666e-14
scope,scope-170,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,6,0,0,0.2,5.0,0,0.2,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,0.13950000000000135,0.12200000000000136,0.15700000000000133,0.11999999999999997,0.019500000000001377,1.6653345369377348e-15
scope,scope-171,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,6,0,0,0.2,5.0,0,0.2,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.3605000000000113,-0.3780000000000113,-0.34300000000001135,-0.38,0.019499999999988693,1.1712852909795402e-14
scope,scope-172,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,12,0,0,0.2,5.0,0,0.2,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,1.3026000000000013,1.2534000000000014,1.3512000000000013,1.2599999999999998,0.042600000000001526,1.7763568394002505e-15
scope,scope-173,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,12,0,0,0.2,5.0,0,0.2,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,0.8025999999999888,0.7533999999999887,0.8511999999999889,0.7599999999999999,0.04259999999998887,1.176836406102666e-14
scope,scope-174,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,1,0,0,0.2,5.0,0,0.35,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,-1.2293499999999986,-1.2447999999999986,-1.2148499999999987,-1.2275,-0.001849999999998575,1.7763568394002505e-15
scope,scope-175,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,1,0,0,0.2,5.0,0,0.35,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,-1.7293500000000113,-1.7448000000000115,-1.7148500000000113,-1.7275,-0.0018500000000112315,1.1546319456101628e-14
scope,scope-176,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,6,0,0,0.2,5.0,0,0.35,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,0.4539000000000014,0.4376000000000014,0.4699000000000013,0.43499999999999994,0.01890000000000147,1.6653345369377348e-15
scope,scope-177,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,6,0,0,0.2,5.0,0,0.35,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,-0.04610000000001133,-0.062400000000011314,-0.03010000000001132,-0.06500000000000006,0.018899999999988724,1.1407541578023483e-14
scope,scope-178,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,12,0,0,0.2,5.0,0,0.35,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,2.4738000000000016,2.4262000000000015,2.5226000000000015,2.4299999999999997,0.04380000000000184,1.7763568394002505e-15
scope,scope-179,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,12,0,0,0.2,5.0,0,0.35,0.0,0.95,0.05,0.8,0.1,3,3,0.4,0.6,0,1.9737999999999887,1.9261999999999886,2.0225999999999886,1.9299999999999997,0.04379999999998896,1.199040866595169e-14
scope,scope-180,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,1,0,0,0.2,5.0,0,0,0.0,0.6,0.15,0.8,0.1,3,3,0.4,0.6,0,-0.6827999999999987,-0.6991999999999987,-0.6639999999999987,-0.7,0.017200000000001214,1.5543122344752192e-15
scope,scope-181,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,1,0,0,0.2,5.0,0,0,0.0,0.6,0.15,0.8,0.1,3,3,0.4,0.6,0,-1.1828000000000114,-1.1992000000000114,-1.1640000000000112,-1.2,0.017199999999988558,1.1324274851176597e-14
scope,scope-182,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,6,0,0,0.2,5.0,0,0,0.0,0.6,0.15,0.8,0.1,3,3,0.4,0.6,0,-0.6827999999999987,-0.6991999999999987,-0.6639999999999987,-0.7,0.017200000000001214,1.5543122344752192e-15
scope,scope-183,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,6,0,0,0.2,5.0,0,0,0.0,0.6,0.15,0.8,0.1,3,3,0.4,0.6,0,-1.1828000000000114,-1.1992000000000114,-1.1640000000000112,-1.2,0.017199999999988558,1.1324274851176597e-14
scope,scope-184,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,12,0,0,0.2,5.0,0,0,0.0,0.6,0.15,0.8,0.1,3,3,0.4,0.6,0,-0.6827999999999987,-0.6991999999999987,-0.6639999999999987,-0.7,0.017200000000001214,1.5543122344752192e-15
scope,scope-185,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,12,0,0,0.2,5.0,0,0,0.0,0.6,0.15,0.8,0.1,3,3,0.4,0.6,0,-1.1828000000000114,-1.1992000000000114,-1.1640000000000112,-1.2,0.017199999999988558,1.1324274851176597e-14
scope,scope-186,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,1,0,0,0.2,5.0,0,0.01,0.0,0.6,0.15,0.8,0.1,3,3,0.4,0.6,0,-0.6949999999999987,-0.7117499999999988,-0.6760999999999987,-0.712,0.017000000000001236,1.6653345369377348e-15
scope,scope-187,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,1,0,0,0.2,5.0,0,0.01,0.0,0.6,0.15,0.8,0.1,3,3,0.4,0.6,0,-1.1950000000000114,-1.2117500000000114,-1.1761000000000115,-1.212,0.01699999999998858,1.1546319456101628e-14
scope,scope-188,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,6,0,0,0.2,5.0,0,0.01,0.0,0.6,0.15,0.8,0.1,3,3,0.4,0.6,0,-0.6649999999999987,-0.6814999999999987,-0.6470999999999987,-0.6819999999999999,0.017000000000001236,1.6653345369377348e-15
scope,scope-189,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,6,0,0,0.2,5.0,0,0.01,0.0,0.6,0.15,0.8,0.1,3,3,0.4,0.6,0,-1.1650000000000116,-1.1815000000000115,-1.1471000000000113,-1.182,0.016999999999988358,1.176836406102666e-14
scope,scope-190,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,12,0,0,0.2,5.0,0,0.01,0.0,0.6,0.15,0.8,0.1,3,3,0.4,0.6,0,-0.6289999999999984,-0.6469999999999985,-0.6111999999999984,-0.6459999999999999,0.01700000000000146,1.6653345369377348e-15
scope,scope-191,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,12,0,0,0.2,5.0,0,0.01,0.0,0.6,0.15,0.8,0.1,3,3,0.4,0.6,0,-1.1290000000000113,-1.1470000000000113,-1.1112000000000113,-1.146,0.01699999999998858,1.1324274851176597e-14
scope,scope-192,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,1,0,0,0.2,5.0,0,0.05,0.0,0.6,0.15,0.8,0.1,3,3,0.4,0.6,0,-0.7457999999999987,-0.7631499999999988,-0.7264999999999986,-0.7599999999999999,0.014200000000001212,1.5543122344752192e-15
scope,scope-193,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,1,0,0,0.2,5.0,0,0.05,0.0,0.6,0.15,0.8,0.1,3,3,0.4,0.6,0,-1.2458000000000116,-1.2631500000000115,-1.2265000000000115,-1.2599999999999998,0.014199999999988222,1.176836406102666e-14
scope,scope-194,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,6,0,0,0.2,5.0,0,0.05,0.0,0.6,0.15,0.8,0.1,3,3,0.4,0.6,0,-0.5917999999999988,-0.6081999999999987,-0.5739999999999987,-0.61,0.018200000000001215,1.5543122344752192e-15
scope,scope-195,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,6,0,0,0.2,5.0,0,0.05,0.0,0.6,0.15,0.8,0.1,3,3,0.4,0.6,0,-1.0918000000000114,-1.1082000000000114,-1.0740000000000114,-1.1099999999999999,0.018199999999988448,1.1546319456101628e-14
