panel,cell,seed,policy,tape_id,completed,attempted,failures,prevented_breaches,exclusions,false_exclusions,scope_declines,repairs,appeals,verifications,resets,false_rejections,false_scope_declines,wasted_retries,gross_benefit,production_cost,verification_cost,commitment_cost,appeal_cost,repair_cost,scope_cost,third_party_harm,coordination_cost,participant_net,social_net,social_net_per_opportunity,completion_rate,unrealized_benefit
scope,scope-198,14,naive_trust,082b4a14394de533d988c690d5c89339ec0402cba9074cbefb5ced286dedd8ff,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,4000.0,3783.0,3.783,1.0,0.0
scope,scope-198,14,scope_only,082b4a14394de533d988c690d5c89339ec0402cba9074cbefb5ced286dedd8ff,769,769,0,0,0,0,231,0,0,0,0,0,108,0,3845.0,769.0,0.0,0.0,0.0,0.0,99.9999999999986,94.0,99.9999999999986,2976.0000000000014,2882.0000000000014,2.8820000000000014,0.769,1155.0
scope,scope-198,15,naive_trust,34e7c7cedb633046fca33fa7f8ed3372986a93fdf952bb694226ab55e6c81a80,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,4000.0,3787.0,3.787,1.0,0.0
scope,scope-198,15,scope_only,34e7c7cedb633046fca33fa7f8ed3372986a93fdf952bb694226ab55e6c81a80,745,745,0,0,0,0,255,0,0,0,0,0,117,0,3725.0,745.0,0.0,0.0,0.0,0.0,99.9999999999986,75.0,99.9999999999986,2880.0000000000014,2805.0000000000014,2.8050000000000015,0.745,1275.0
scope,scope-198,16,naive_trust,c3d21264500652c0e5b17315aa4cbc4a63f3fa3c41a9d3d338077f6506421b7a,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,4000.0,3806.0,3.806,1.0,0.0
scope,scope-198,16,scope_only,c3d21264500652c0e5b17315aa4cbc4a63f3fa3c41a9d3d338077f6506421b7a,757,757,0,0,0,0,243,0,0,0,0,0,119,0,3785.0,757.0,0.0,0.0,0.0,0.0,99.9999999999986,70.0,99.9999999999986,2928.0000000000014,2858.0000000000014,2.8580000000000014,0.757,1215.0
scope,scope-198,17,naive_trust,2000bf6bf2f1527fb98b6b005c88f98a0c9169318828675cc507ba773e84d33f,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,4000.0,3799.0,3.799,1.0,0.0
scope,scope-198,17,scope_only,2000bf6bf2f1527fb98b6b005c88f98a0c9169318828675cc507ba773e84d33f,755,755,0,0,0,0,245,0,0,0,0,0,123,0,3775.0,755.0,0.0,0.0,0.0,0.0,99.9999999999986,79.0,99.9999999999986,2920.0000000000014,2841.0000000000014,2.8410000000000015,0.755,1225.0
scope,scope-198,18,naive_trust,967c2ba6abf261c5ad25ce93893f24fbae8430cce5d14251553c49df0239c515,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,4000.0,3797.0,3.797,1.0,0.0
scope,scope-198,18,scope_only,967c2ba6abf261c5ad25ce93893f24fbae8430cce5d14251553c49df0239c515,768,768,0,0,0,0,232,0,0,0,0,0,108,0,3840.0,768.0,0.0,0.0,0.0,0.0,99.9999999999986,79.0,99.9999999999986,2972.0000000000014,2893.0000000000014,2.8930000000000016,0.768,1160.0
scope,scope-198,19,naive_trust,6be4096ad78538613a4d19401a04475f7f24db8420b4a329ef70f4bf9e8fc7df,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,4000.0,3788.0,3.788,1.0,0.0
scope,scope-198,19,scope_only,6be4096ad78538613a4d19401a04475f7f24db8420b4a329ef70f4bf9e8fc7df,754,754,0,0,0,0,246,0,0,0,0,0,116,0,3770.0,754.0,0.0,0.0,0.0,0.0,99.9999999999986,82.0,99.9999999999986,2916.0000000000014,2834.0000000000014,2.8340000000000014,0.754,1230.0
scope,scope-199,0,naive_trust,a87467e738f5eabf51b640902c55bf8477b06a682560452b13456bca6975e8e6,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,4000.0,3803.0,3.803,1.0,0.0
scope,scope-199,0,scope_only,a87467e738f5eabf51b640902c55bf8477b06a682560452b13456bca6975e8e6,753,753,0,0,0,0,247,0,0,0,0,0,129,0,3765.0,753.0,0.0,0.0,0.0,0.0,600.0000000000113,79.0,600.0000000000113,2411.9999999999886,2332.9999999999886,2.3329999999999886,0.753,1235.0
scope,scope-199,1,naive_trust,75dca69cc2ea70fa6e57146caf2775906da43886b5bc4637762cda2904fadc02,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,4000.0,3823.0,3.823,1.0,0.0
scope,scope-199,1,scope_only,75dca69cc2ea70fa6e57146caf2775906da43886b5bc4637762cda2904fadc02,776,776,0,0,0,0,224,0,0,0,0,0,136,0,3880.0,776.0,0.0,0.0,0.0,0.0,600.0000000000113,89.0,600.0000000000113,2503.9999999999886,2414.9999999999886,2.4149999999999885,0.776,1120.0
scope,scope-199,2,naive_trust,4208b9dc5313b86fa10231378fea8dfaad40108f6c620e0d59f190f2a82c13a0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,4000.0,3819.0,3.819,1.0,0.0
scope,scope-199,2,scope_only,4208b9dc5313b86fa10231378fea8dfaad40108f6c620e0d59f190f2a82c13a0,799,799,0,0,0,0,201,0,0,0,0,0,100,0,3995.0,799.0,0.0,0.0,0.0,0.0,600.0000000000113,80.0,600.0000000000113,2595.9999999999886,2515.9999999999886,2.5159999999999885,0.799,1005.0
scope,scope-199,3,naive_trust,174598691734b8b4662dbab8e01d62268f4daadbde901313712e5ac7db50de8c,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,4000.0,3798.0,3.798,1.0,0.0
scope,scope-199,3,scope_only,174598691734b8b4662dbab8e01d62268f4daadbde901313712e5ac7db50de8c,752,752,0,0,0,0,248,0,0,0,0,0,124,0,3760.0,752.0,0.0,0.0,0.0,0.0,600.0000000000113,78.0,600.0000000000113,2407.9999999999886,2329.9999999999886,2.3299999999999885,0.752,1240.0
scope,scope-199,4,naive_trust,7e24ee79dc9a8b5965a285b72187f48c3eb4f6d925603da236dd360fb25af0a1,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,4000.0,3781.0,3.781,1.0,0.0
scope,scope-199,4,scope_only,7e24ee79dc9a8b5965a285b72187f48c3eb4f6d925603da236dd360fb25af0a1,764,764,0,0,0,0,236,0,0,0,0,0,111,0,3820.0,764.0,0.0,0.0,0.0,0.0,600.0000000000113,94.0,600.0000000000113,2455.9999999999886,2361.9999999999886,2.3619999999999886,0.764,1180.0
scope,scope-199,5,naive_trust,9f20e696f4493c9fb0ea1a55501d98efe04e207a542d3a624a04c3860997b730,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,4000.0,3796.0,3.796,1.0,0.0
scope,scope-199,5,scope_only,9f20e696f4493c9fb0ea1a55501d98efe04e207a542d3a624a04c3860997b730,761,761,0,0,0,0,239,0,0,0,0,0,113,0,3805.0,761.0,0.0,0.0,0.0,0.0,600.0000000000113,78.0,600.0000000000113,2443.9999999999886,2365.9999999999886,2.3659999999999886,0.761,1195.0
scope,scope-199,6,naive_trust,e55c5ea053acaca4abb84240adab6302912234689480fdae99d3a62f4cc64069,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,4000.0,3795.0,3.795,1.0,0.0
scope,scope-199,6,scope_only,e55c5ea053acaca4abb84240adab6302912234689480fdae99d3a62f4cc64069,766,766,0,0,0,0,234,0,0,0,0,0,120,0,3830.0,766.0,0.0,0.0,0.0,0.0,600.0000000000113,91.0,600.0000000000113,2463.9999999999886,2372.9999999999886,2.3729999999999887,0.766,1170.0
scope,scope-199,7,naive_trust,0d797da687eb5b7427b1a401fa5d8ed0136d84c6a9880f9d1458118fe79b140a,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,4000.0,3803.0,3.803,1.0,0.0
scope,scope-199,7,scope_only,0d797da687eb5b7427b1a401fa5d8ed0136d84c6a9880f9d1458118fe79b140a,775,775,0,0,0,0,225,0,0,0,0,0,106,0,3875.0,775.0,0.0,0.0,0.0,0.0,600.0000000000113,78.0,600.0000000000113,2499.9999999999886,2421.9999999999886,2.4219999999999886,0.775,1125.0
scope,scope-199,8,naive_trust,03a381c0080f41384df5e4e080fa9ca3860d25eb1c0fcd546becf9934ecffe02,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,4000.0,3815.0,3.815,1.0,0.0
scope,scope-199,8,scope_only,03a381c0080f41384df5e4e080fa9ca3860d25eb1c0fcd546becf9934ecffe02,751,751,0,0,0,0,249,0,0,0,0,0,129,0,3755.0,751.0,0.0,0.0,0.0,0.0,600.0000000000113,65.0,600.0000000000113,2403.9999999999886,2338.9999999999886,2.3389999999999884,0.751,1245.0
scope,scope-199,9,naive_trust,a50101b80ea78db11f6e676dc31671e939753fd945af34fdc874845abc46dcf9,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,4000.0,3789.0,3.789,1.0,0.0
scope,scope-199,9,scope_only,a50101b80ea78db11f6e676dc31671e939753fd945af34fdc874845abc46dcf9,761,761,0,0,0,0,239,0,0,0,0,0,107,0,3805.0,761.0,0.0,0.0,0.0,0.0,600.0000000000113,79.0,600.0000000000113,2443.9999999999886,2364.9999999999886,2.3649999999999887,0.761,1195.0
scope,scope-199,10,naive_trust,e3e960b5ae098945780e2a43487ee195caffdcaa84b087effc585a04722c0f76,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,4000.0,3803.0,3.803,1.0,0.0
scope,scope-199,10,scope_only,e3e960b5ae098945780e2a43487ee195caffdcaa84b087effc585a04722c0f76,769,769,0,0,0,0,231,0,0,0,0,0,118,0,3845.0,769.0,0.0,0.0,0.0,0.0,600.0000000000113,84.0,600.0000000000113,2475.9999999999886,2391.9999999999886,2.391999999999989,0.769,1155.0
scope,scope-199,11,naive_trust,dd83081db630f0f7ad1f0d536a6c282fe04587393330380ae87a71bd5d41e546,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,4000.0,3782.0,3.782,1.0,0.0
scope,scope-199,11,scope_only,dd83081db630f0f7ad1f0d536a6c282fe04587393330380ae87a71bd5d41e546,741,741,0,0,0,0,259,0,0,0,0,0,126,0,3705.0,741.0,0.0,0.0,0.0,0.0,600.0000000000113,85.0,600.0000000000113,2363.9999999999886,2278.9999999999886,2.278999999999989,0.741,1295.0
scope,scope-199,12,naive_trust,e780b8e3a29ad6010dc721ab16063af3ace191f085aa1834e86bc34de8d67d91,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,4000.0,3802.0,3.802,1.0,0.0
scope,scope-199,12,scope_only,e780b8e3a29ad6010dc721ab16063af3ace191f085aa1834e86bc34de8d67d91,776,776,0,0,0,0,224,0,0,0,0,0,98,0,3880.0,776.0,0.0,0.0,0.0,0.0,600.0000000000113,72.0,600.0000000000113,2503.9999999999886,2431.9999999999886,2.431999999999989,0.776,1120.0
scope,scope-199,13,naive_trust,816f99813922b4102642e974f4e8af87c3ae7ace110aa87d3e8bf97e631bbd06,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,4000.0,3783.0,3.783,1.0,0.0
scope,scope-199,13,scope_only,816f99813922b4102642e974f4e8af87c3ae7ace110aa87d3e8bf97e631bbd06,743,743,0,0,0,0,257,0,0,0,0,0,119,0,3715.0,743.0,0.0,0.0,0.0,0.0,600.0000000000113,79.0,600.0000000000113,2371.9999999999886,2292.9999999999886,2.2929999999999886,0.743,1285.0
scope,scope-199,14,naive_trust,082b4a14394de533d988c690d5c89339ec0402cba9074cbefb5ced286dedd8ff,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,4000.0,3783.0,3.783,1.0,0.0
scope,scope-199,14,scope_only,082b4a14394de533d988c690d5c89339ec0402cba9074cbefb5ced286dedd8ff,769,769,0,0,0,0,231,0,0,0,0,0,108,0,3845.0,769.0,0.0,0.0,0.0,0.0,600.0000000000113,94.0,600.0000000000113,2475.9999999999886,2381.9999999999886,2.3819999999999886,0.769,1155.0
scope,scope-199,15,naive_trust,34e7c7cedb633046fca33fa7f8ed3372986a93fdf952bb694226ab55e6c81a80,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,4000.0,3787.0,3.787,1.0,0.0
scope,scope-199,15,scope_only,34e7c7cedb633046fca33fa7f8ed3372986a93fdf952bb694226ab55e6c81a80,745,745,0,0,0,0,255,0,0,0,0,0,117,0,3725.0,745.0,0.0,0.0,0.0,0.0,600.0000000000113,75.0,600.0000000000113,2379.9999999999886,2304.9999999999886,2.3049999999999886,0.745,1275.0
scope,scope-199,16,naive_trust,c3d21264500652c0e5b17315aa4cbc4a63f3fa3c41a9d3d338077f6506421b7a,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,4000.0,3806.0,3.806,1.0,0.0
scope,scope-199,16,scope_only,c3d21264500652c0e5b17315aa4cbc4a63f3fa3c41a9d3d338077f6506421b7a,757,757,0,0,0,0,243,0,0,0,0,0,119,0,3785.0,757.0,0.0,0.0,0.0,0.0,600.0000000000113,70.0,600.0000000000113,2427.9999999999886,2357.9999999999886,2.3579999999999885,0.757,1215.0
scope,scope-199,17,naive_trust,2000bf6bf2f1527fb98b6b005c88f98a0c9169318828675cc507ba773e84d33f,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,4000.0,3799.0,3.799,1.0,0.0
scope,scope-199,17,scope_only,2000bf6bf2f1527fb98b6b005c88f98a0c9169318828675cc507ba773e84d33f,755,755,0,0,0,0,245,0,0,0,0,0,123,0,3775.0,755.0,0.0,0.0,0.0,0.0,600.0000000000113,79.0,600.0000000000113,2419.9999999999886,2340.9999999999886,2.3409999999999886,0.755,1225.0
scope,scope-199,18,naive_trust,967c2ba6abf261c5ad25ce93893f24fbae8430cce5d14251553c49df0239c515,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,4000.0,3797.0,3.797,1.0,0.0
scope,scope-199,18,scope_only,967c2ba6abf261c5ad25ce93893f24fbae8430cce5d14251553c49df0239c515,768,768,0,0,0,0,232,0,0,0,0,0,108,0,3840.0,768.0,0.0,0.0,0.0,0.0,600.0000000000113,79.0,600.0000000000113,2471.9999999999886,2392.9999999999886,2.3929999999999887,0.768,1160.0
scope,scope-199,19,naive_trust,6be4096ad78538613a4d19401a04475f7f24db8420b4a329ef70f4bf9e8fc7df,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,4000.0,3788.0,3.788,1.0,0.0
scope,scope-199,19,scope_only,6be4096ad78538613a4d19401a04475f7f24db8420b4a329ef70f4bf9e8fc7df,754,754,0,0,0,0,246,0,0,0,0,0,116,0,3770.0,754.0,0.0,0.0,0.0,0.0,600.0000000000113,82.0,600.0000000000113,2415.9999999999886,2333.9999999999886,2.3339999999999885,0.754,1230.0
scope,scope-200,0,naive_trust,a87467e738f5eabf51b640902c55bf8477b06a682560452b13456bca6975e8e6,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1182.0,0.0,4000.0,2818.0,2.818,1.0,0.0
scope,scope-200,0,scope_only,a87467e738f5eabf51b640902c55bf8477b06a682560452b13456bca6975e8e6,753,753,0,0,0,0,247,0,0,0,0,0,129,0,3765.0,753.0,0.0,0.0,0.0,0.0,99.9999999999986,474.0,99.9999999999986,2912.0000000000014,2438.0000000000014,2.4380000000000015,0.753,1235.0
scope,scope-200,1,naive_trust,75dca69cc2ea70fa6e57146caf2775906da43886b5bc4637762cda2904fadc02,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1062.0,0.0,4000.0,2938.0,2.938,1.0,0.0
scope,scope-200,1,scope_only,75dca69cc2ea70fa6e57146caf2775906da43886b5bc4637762cda2904fadc02,776,776,0,0,0,0,224,0,0,0,0,0,136,0,3880.0,776.0,0.0,0.0,0.0,0.0,99.9999999999986,534.0,99.9999999999986,3004.0000000000014,2470.0000000000014,2.4700000000000015,0.776,1120.0
scope,scope-200,2,naive_trust,4208b9dc5313b86fa10231378fea8dfaad40108f6c620e0d59f190f2a82c13a0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1086.0,0.0,4000.0,2914.0,2.914,1.0,0.0
scope,scope-200,2,scope_only,4208b9dc5313b86fa10231378fea8dfaad40108f6c620e0d59f190f2a82c13a0,799,799,0,0,0,0,201,0,0,0,0,0,100,0,3995.0,799.0,0.0,0.0,0.0,0.0,99.9999999999986,480.0,99.9999999999986,3096.0000000000014,2616.0000000000014,2.6160000000000014,0.799,1005.0
scope,scope-200,3,naive_trust,174598691734b8b4662dbab8e01d62268f4daadbde901313712e5ac7db50de8c,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1212.0,0.0,4000.0,2788.0,2.788,1.0,0.0
scope,scope-200,3,scope_only,174598691734b8b4662dbab8e01d62268f4daadbde901313712e5ac7db50de8c,752,752,0,0,0,0,248,0,0,0,0,0,124,0,3760.0,752.0,0.0,0.0,0.0,0.0,99.9999999999986,468.0,99.9999999999986,2908.0000000000014,2440.0000000000014,2.4400000000000013,0.752,1240.0
scope,scope-200,4,naive_trust,7e24ee79dc9a8b5965a285b72187f48c3eb4f6d925603da236dd360fb25af0a1,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1314.0,0.0,4000.0,2686.0,2.686,1.0,0.0
scope,scope-200,4,scope_only,7e24ee79dc9a8b5965a285b72187f48c3eb4f6d925603da236dd360fb25af0a1,764,764,0,0,0,0,236,0,0,0,0,0,111,0,3820.0,764.0,0.0,0.0,0.0,0.0,99.9999999999986,564.0,99.9999999999986,2956.0000000000014,2392.0000000000014,2.3920000000000012,0.764,1180.0
scope,scope-200,5,naive_trust,9f20e696f4493c9fb0ea1a55501d98efe04e207a542d3a624a04c3860997b730,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1224.0,0.0,4000.0,2776.0,2.776,1.0,0.0
scope,scope-200,5,scope_only,9f20e696f4493c9fb0ea1a55501d98efe04e207a542d3a624a04c3860997b730,761,761,0,0,0,0,239,0,0,0,0,0,113,0,3805.0,761.0,0.0,0.0,0.0,0.0,99.9999999999986,468.0,99.9999999999986,2944.0000000000014,2476.0000000000014,2.4760000000000013,0.761,1195.0
scope,scope-200,6,naive_trust,e55c5ea053acaca4abb84240adab6302912234689480fdae99d3a62f4cc64069,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1230.0,0.0,4000.0,2770.0,2.77,1.0,0.0
scope,scope-200,6,scope_only,e55c5ea053acaca4abb84240adab6302912234689480fdae99d3a62f4cc64069,766,766,0,0,0,0,234,0,0,0,0,0,120,0,3830.0,766.0,0.0,0.0,0.0,0.0,99.9999999999986,546.0,99.9999999999986,2964.0000000000014,2418.0000000000014,2.4180000000000015,0.766,1170.0
scope,scope-200,7,naive_trust,0d797da687eb5b7427b1a401fa5d8ed0136d84c6a9880f9d1458118fe79b140a,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1182.0,0.0,4000.0,2818.0,2.818,1.0,0.0
scope,scope-200,7,scope_only,0d797da687eb5b7427b1a401fa5d8ed0136d84c6a9880f9d1458118fe79b140a,775,775,0,0,0,0,225,0,0,0,0,0,106,0,3875.0,775.0,0.0,0.0,0.0,0.0,99.9999999999986,468.0,99.9999999999986,3000.0000000000014,2532.0000000000014,2.5320000000000014,0.775,1125.0
scope,scope-200,8,naive_trust,03a381c0080f41384df5e4e080fa9ca3860d25eb1c0fcd546becf9934ecffe02,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1110.0,0.0,4000.0,2890.0,2.89,1.0,0.0
scope,scope-200,8,scope_only,03a381c0080f41384df5e4e080fa9ca3860d25eb1c0fcd546becf9934ecffe02,751,751,0,0,0,0,249,0,0,0,0,0,129,0,3755.0,751.0,0.0,0.0,0.0,0.0,99.9999999999986,390.0,99.9999999999986,2904.0000000000014,2514.0000000000014,2.5140000000000016,0.751,1245.0
scope,scope-200,9,naive_trust,a50101b80ea78db11f6e676dc31671e939753fd945af34fdc874845abc46dcf9,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1266.0,0.0,4000.0,2734.0,2.734,1.0,0.0
scope,scope-200,9,scope_only,a50101b80ea78db11f6e676dc31671e939753fd945af34fdc874845abc46dcf9,761,761,0,0,0,0,239,0,0,0,0,0,107,0,3805.0,761.0,0.0,0.0,0.0,0.0,99.9999999999986,474.0,99.9999999999986,2944.0000000000014,2470.0000000000014,2.4700000000000015,0.761,1195.0
scope,scope-200,10,naive_trust,e3e960b5ae098945780e2a43487ee195caffdcaa84b087effc585a04722c0f76,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1182.0,0.0,4000.0,2818.0,2.818,1.0,0.0
scope,scope-200,10,scope_only,e3e960b5ae098945780e2a43487ee195caffdcaa84b087effc585a04722c0f76,769,769,0,0,0,0,231,0,0,0,0,0,118,0,3845.0,769.0,0.0,0.0,0.0,0.0,99.9999999999986,504.0,99.9999999999986,2976.0000000000014,2472.0000000000014,2.4720000000000013,0.769,1155.0
scope,scope-200,11,naive_trust,dd83081db630f0f7ad1f0d536a6c282fe04587393330380ae87a71bd5d41e546,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1308.0,0.0,4000.0,2692.0,2.692,1.0,0.0
scope,scope-200,11,scope_only,dd83081db630f0f7ad1f0d536a6c282fe04587393330380ae87a71bd5d41e546,741,741,0,0,0,0,259,0,0,0,0,0,126,0,3705.0,741.0,0.0,0.0,0.0,0.0,99.9999999999986,510.0,99.9999999999986,2864.0000000000014,2354.0000000000014,2.3540000000000014,0.741,1295.0
scope,scope-200,12,naive_trust,e780b8e3a29ad6010dc721ab16063af3ace191f085aa1834e86bc34de8d67d91,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1188.0,0.0,4000.0,2812.0,2.812,1.0,0.0
scope,scope-200,12,scope_only,e780b8e3a29ad6010dc721ab16063af3ace191f085aa1834e86bc34de8d67d91,776,776,0,0,0,0,224,0,0,0,0,0,98,0,3880.0,776.0,0.0,0.0,0.0,0.0,99.9999999999986,432.0,99.9999999999986,3004.0000000000014,2572.0000000000014,2.5720000000000014,0.776,1120.0
scope,scope-200,13,naive_trust,816f99813922b4102642e974f4e8af87c3ae7ace110aa87d3e8bf97e631bbd06,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1302.0,0.0,4000.0,2698.0,2.698,1.0,0.0
scope,scope-200,13,scope_only,816f99813922b4102642e974f4e8af87c3ae7ace110aa87d3e8bf97e631bbd06,743,743,0,0,0,0,257,0,0,0,0,0,119,0,3715.0,743.0,0.0,0.0,0.0,0.0,99.9999999999986,474.0,99.9999999999986,2872.0000000000014,2398.0000000000014,2.3980000000000015,0.743,1285.0
scope,scope-200,14,naive_trust,082b4a14394de533d988c690d5c89339ec0402cba9074cbefb5ced286dedd8ff,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1302.0,0.0,4000.0,2698.0,2.698,1.0,0.0
scope,scope-200,14,scope_only,082b4a14394de533d988c690d5c89339ec0402cba9074cbefb5ced286dedd8ff,769,769,0,0,0,0,231,0,0,0,0,0,108,0,3845.0,769.0,0.0,0.0,0.0,0.0,99.9999999999986,564.0,99.9999999999986,2976.0000000000014,2412.0000000000014,2.4120000000000013,0.769,1155.0
scope,scope-200,15,naive_trust,34e7c7cedb633046fca33fa7f8ed3372986a93fdf952bb694226ab55e6c81a80,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1278.0,0.0,4000.0,2722.0,2.722,1.0,0.0
scope,scope-200,15,scope_only,34e7c7cedb633046fca33fa7f8ed3372986a93fdf952bb694226ab55e6c81a80,745,745,0,0,0,0,255,0,0,0,0,0,117,0,3725.0,745.0,0.0,0.0,0.0,0.0,99.9999999999986,450.0,99.9999999999986,2880.0000000000014,2430.0000000000014,2.4300000000000015,0.745,1275.0
scope,scope-200,16,naive_trust,c3d21264500652c0e5b17315aa4cbc4a63f3fa3c41a9d3d338077f6506421b7a,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1164.0,0.0,4000.0,2836.0,2.836,1.0,0.0
scope,scope-200,16,scope_only,c3d21264500652c0e5b17315aa4cbc4a63f3fa3c41a9d3d338077f6506421b7a,757,757,0,0,0,0,243,0,0,0,0,0,119,0,3785.0,757.0,0.0,0.0,0.0,0.0,99.9999999999986,420.0,99.9999999999986,2928.0000000000014,2508.0000000000014,2.5080000000000013,0.757,1215.0
scope,scope-200,17,naive_trust,2000bf6bf2f1527fb98b6b005c88f98a0c9169318828675cc507ba773e84d33f,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1206.0,0.0,4000.0,2794.0,2.794,1.0,0.0
scope,scope-200,17,scope_only,2000bf6bf2f1527fb98b6b005c88f98a0c9169318828675cc507ba773e84d33f,755,755,0,0,0,0,245,0,0,0,0,0,123,0,3775.0,755.0,0.0,0.0,0.0,0.0,99.9999999999986,474.0,99.9999999999986,2920.0000000000014,2446.0000000000014,2.4460000000000015,0.755,1225.0
